iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients
NLD,Europe,Netherlands,2022-02-01,4614586,66999,76907.286,21372,16,9.429,262729.489,3814.56,4378.684,1216.806,0.911,0.537,1.29,206
NLD,Europe,Netherlands,2022-02-02,4697472,82886,79526,21382,10,9.143,267448.568,4719.079,4527.779,1217.375,0.569,0.521,1.28,215
NLD,Europe,Netherlands,2022-02-03,4766408,68936,78790,21389,7,8.143,271373.41,3924.842,4485.875,1217.774,0.399,0.464,1.28,218
NLD,Europe,Netherlands,2022-02-04,4806543,40135,78888.714,21393,4,7.429,273658.479,2285.069,4491.495,1218.001,0.228,0.423,1.33,214
NLD,Europe,Netherlands,2022-02-05,4901437,94894,81699.286,21404,11,7.857,279061.229,5402.749,4651.514,1218.628,0.626,0.447,1.45,229
NLD,Europe,Netherlands,2022-02-06,4979056,77619,76755.286,21413,9,8.857,283480.433,4419.205,4370.03,1219.14,0.512,0.504,1.58,211
NLD,Europe,Netherlands,2022-02-07,5359455,380399,115981.143,21418,5,8.857,305138.288,21657.855,6603.337,1219.425,0.285,0.504,1.71,214
NLD,Europe,Netherlands,2022-02-08,5446014,86559,118775.429,21418,0,6.571,310066.488,4928.2,6762.428,1219.425,0,0.374,1.47,226
NLD,Europe,Netherlands,2022-02-09,5532803,86789,119333,21426,8,6.286,315007.783,4941.295,6794.174,1219.88,0.455,0.358,1.23,206
NLD,Europe,Netherlands,2022-02-10,5613433,80630,121003.571,21441,15,7.429,319598.418,4590.635,6889.287,1220.734,0.854,0.423,1.05,198
NLD,Europe,Netherlands,2022-02-11,5683790,70357,125321,21460,19,9.571,323604.164,4005.746,7135.098,1221.816,1.082,0.545,0.92,189
NLD,Europe,Netherlands,2022-02-12,5743955,60165,120359.714,21472,12,9.714,327029.632,3425.469,6852.629,1222.499,0.683,0.553,0.8,176
NLD,Europe,Netherlands,2022-02-13,5798966,55011,117130,21479,7,9.429,330161.66,3132.028,6668.747,1222.898,0.399,0.537,0.71,179
NLD,Europe,Netherlands,2022-02-14,5852485,53519,70432.857,21486,7,9.714,333208.742,3047.081,4010.065,1223.296,0.399,0.553,0.64,181
NLD,Europe,Netherlands,2022-02-15,5916365,63880,67193,21498,12,11.429,336845.722,3636.981,3825.605,1223.979,0.683,0.651,0.68,181
NLD,Europe,Netherlands,2022-02-16,5972743,56378,62848.571,21516,18,12.857,340055.58,3209.857,3578.257,1225.004,1.025,0.732,0.67,173
NLD,Europe,Netherlands,2022-02-17,6022032,49289,58371.286,21533,17,13.143,342861.828,2806.248,3323.344,1225.972,0.968,0.748,0.64,168
NLD,Europe,Netherlands,2022-02-18,6055641,33609,53121.571,21549,16,12.714,344775.342,1913.514,3024.454,1226.883,0.911,0.724,0.61,179
NLD,Europe,Netherlands,2022-02-19,6092081,36440,49732.286,21560,11,12.571,346850.038,2074.696,2831.487,1227.509,0.626,0.716,0.59,182
NLD,Europe,Netherlands,2022-02-20,6128068,35987,47014.571,21568,8,12.714,348898.942,2048.905,2676.755,1227.965,0.455,0.724,0.57,168
NLD,Europe,Netherlands,2022-02-21,6162740,34672,44322.143,21574,6,12.571,350872.978,1974.036,2523.462,1228.307,0.342,0.716,0.55,166
NLD,Europe,Netherlands,2022-02-22,6162742,2,35196.714,21592,18,13.429,350873.092,0.114,2003.91,1229.331,1.025,0.765,0.57,171
NLD,Europe,Netherlands,2022-02-23,6203313,40571,32938.571,21603,11,12.429,353182.984,2309.893,1875.344,1229.958,0.626,0.708,0.65,163
NLD,Europe,Netherlands,2022-02-24,6244497,41184,31780.714,21616,13,11.857,355527.778,2344.794,1809.421,1230.698,0.74,0.675,0.72,163
NLD,Europe,Netherlands,2022-02-25,6282039,37542,32342.571,21624,8,10.714,357665.216,2137.438,1841.411,1231.153,0.455,0.61,0.76,159
NLD,Europe,Netherlands,2022-02-26,6314937,32898,31836.571,21630,6,10,359538.249,1873.034,1812.602,1231.495,0.342,0.569,0.8,169
NLD,Europe,Netherlands,2022-02-27,6342320,27383,30607.429,21633,3,9.286,361097.289,1559.039,1742.621,1231.666,0.171,0.529,0.84,169
NLD,Europe,Netherlands,2022-02-28,6371187,28867,29778.143,21639,6,9.286,362740.819,1643.53,1695.406,1232.007,0.342,0.529,0.91,162
NLD,Europe,Netherlands,2022-03-01,6407683,36496,34991.571,21655,16,9,364818.703,2077.884,1992.23,1232.918,0.911,0.512,1.02,150
NLD,Europe,Netherlands,2022-03-02,6456172,48489,36122.714,21667,12,9.143,367579.404,2760.701,2056.631,1233.601,0.683,0.521,1.13,160
NLD,Europe,Netherlands,2022-03-03,6514456,58284,38565.571,21674,7,8.286,370897.779,3318.375,2195.714,1234,0.399,0.472,1.23,155
NLD,Europe,Netherlands,2022-03-04,6582768,68312,42961.286,21684,10,8.571,374787.093,3889.315,2445.983,1234.569,0.569,0.488,1.3,147
NLD,Europe,Netherlands,2022-03-05,6649976,67208,47862.714,21693,9,9,378613.552,3826.459,2725.043,1235.082,0.512,0.512,1.32,157
NLD,Europe,Netherlands,2022-03-06,6716775,66799,53493.571,21697,4,9.143,382416.725,3803.173,3045.634,1235.309,0.228,0.521,1.32,157
NLD,Europe,Netherlands,2022-03-07,6781229,64454,58577.429,21697,0,8.286,386086.386,3669.661,3335.081,1235.309,0,0.472,1.29,161
NLD,Europe,Netherlands,2022-03-08,6847463,66234,62825.714,21709,12,7.714,389857.39,3771.005,3576.955,1235.993,0.683,0.439,1.25,157
NLD,Europe,Netherlands,2022-03-09,6921709,74246,66505.286,21719,10,7.429,394084.555,4227.164,3786.45,1236.562,0.569,0.423,1.2,170
NLD,Europe,Netherlands,2022-03-10,6996227,74518,68824.429,21760,41,12.286,398327.205,4242.651,3918.49,1238.896,2.334,0.699,1.15,160
NLD,Europe,Netherlands,2022-03-11,7065413,69186,68949.286,21773,13,12.714,402266.281,3939.075,3925.598,1239.636,0.74,0.724,1.1,160
NLD,Europe,Netherlands,2022-03-12,7125462,60049,67926.571,21784,11,13,405685.145,3418.864,3867.37,1240.263,0.626,0.74,1.04,154
NLD,Europe,Netherlands,2022-03-13,7177804,52342,65861.286,21792,8,13.571,408665.214,2980.069,3749.784,1240.718,0.455,0.773,0.99,152
NLD,Europe,Netherlands,2022-03-14,7223704,45900,63210.714,21798,6,14.429,411278.511,2613.297,3598.875,1241.06,0.342,0.821,0.95,151
NLD,Europe,Netherlands,2022-03-15,7276601,52897,61305.429,21810,12,14.429,414290.18,3011.668,3490.398,1241.743,0.683,0.821,0.93,156
NLD,Europe,Netherlands,2022-03-16,7336866,60265,59308.143,21821,11,14.571,417721.342,3431.162,3376.684,1242.369,0.626,0.83,0.9,161
NLD,Europe,Netherlands,2022-03-17,7390535,53669,56329.714,21840,19,11.429,420776.963,3055.622,3207.108,1243.451,1.082,0.651,0.87,154
NLD,Europe,Netherlands,2022-03-18,7444755,54220,54191.714,21859,19,12.286,423863.956,3086.993,3085.382,1244.533,1.082,0.699,0.85,152
NLD,Europe,Netherlands,2022-03-19,7486215,41460,51536.143,21870,11,12.286,426224.463,2360.507,2934.188,1245.159,0.626,0.699,0.82,139
NLD,Europe,Netherlands,2022-03-20,7521038,34823,49033.429,21878,8,12.286,428207.096,1982.633,2791.697,1245.615,0.455,0.699,0.8,137
NLD,Europe,Netherlands,2022-03-21,7552959,31921,47036.429,21881,3,11.857,430024.505,1817.409,2677.999,1245.785,0.171,0.675,0.78,148
NLD,Europe,Netherlands,2022-03-22,7593517,40558,45273.714,21906,25,13.714,432333.657,2309.152,2577.64,1247.209,1.423,0.781,0.77,158
NLD,Europe,Netherlands,2022-03-23,7636305,42788,42777,21922,16,14.429,434769.774,2436.117,2435.49,1248.12,0.911,0.821,0.76,158
NLD,Europe,Netherlands,2022-03-24,7675403,39098,40695.429,21937,15,13.857,436995.802,2226.028,2316.977,1248.974,0.854,0.789,0.74,147
NLD,Europe,Netherlands,2022-03-25,7710397,34994,37948.857,21957,20,14,438988.17,1992.368,2160.602,1250.112,1.139,0.797,0.73,143
